2025/12/27 22:28:17 Connected to Database
2025/12/27 22:28:18 Database Migrated
2025/12/27 22:28:18 [AUTH] Attempting to initialize superadmin from environment: korobprog@gmail.com
2025/12/27 22:28:18 [AUTH] User korobprog@gmail.com found. Updating role to superadmin and syncing password.
2025/12/27 22:28:18 Registering /api/messages routes...
2025/12/27 22:28:18 Routes registered.
2025/12/27 22:28:18 Server starting on port :8081

 ┌───────────────────────────────────────────────────┐ 
 │                   Fiber v2.52.0                   │ 
 │               http://127.0.0.1:8081               │ 
 │       (bound on host 0.0.0.0 and port 8081)       │ 
 │                                                   │ 
 │ Handlers ............ 79  Processes ........... 1 │ 
 │ Prefork ....... Disabled  PID ............ 189777 │ 
 └───────────────────────────────────────────────────┘ 

22:28:19 | 404 |      90.858µs | 127.0.0.1 | GET | /uploads/dating/user_15_photo_0.jpg | Cannot GET /uploads/dating/user_15_photo_0.jpg
22:30:32 | 404 |      50.632µs | 127.0.0.1 | GET | /uploads/dating/user_15_photo_0.jpg | Cannot GET /uploads/dating/user_15_photo_0.jpg
22:30:38 | 404 |      49.757µs | 127.0.0.1 | GET | /uploads/dating/user_15_photo_1.jpg | Cannot GET /uploads/dating/user_15_photo_1.jpg
22:30:43 | 404 |      62.712µs | 127.0.0.1 | GET | /uploads/dating/user_15_photo_2.jpg | Cannot GET /uploads/dating/user_15_photo_2.jpg
22:30:43 | 404 |      49.153µs | 127.0.0.1 | GET | /uploads/dating/user_15_photo_0.jpg | Cannot GET /uploads/dating/user_15_photo_0.jpg
22:30:46 | 404 |       54.18µs | 127.0.0.1 | GET | /uploads/dating/user_15_photo_0.jpg | Cannot GET /uploads/dating/user_15_photo_0.jpg
22:30:47 | 404 |      45.836µs | 127.0.0.1 | GET | /uploads/dating/user_15_photo_0.jpg | Cannot GET /uploads/dating/user_15_photo_0.jpg
22:31:56 | 200 |    2.590388ms | 127.0.0.1 | GET | /api/friends/9 | -
22:31:56 | 200 |    7.291901ms | 127.0.0.1 | GET | /api/dating/candidates | -
22:31:56 | 200 |     881.691µs | 127.0.0.1 | GET | /api/dating/stats | -
22:31:56 | 200 |   12.223818ms | 127.0.0.1 | GET | /api/dating/cities | -
22:31:56 | 200 |    8.624312ms | 127.0.0.1 | GET | /api/dating/stats | -
22:32:22 | 200 |    2.157357ms | 127.0.0.1 | GET | /api/friends/9 | -
22:32:22 | 200 |    2.120604ms | 127.0.0.1 | GET | /api/dating/cities | -
22:32:22 | 200 |    2.857832ms | 127.0.0.1 | GET | /api/dating/candidates | -
22:32:22 | 200 |   10.466882ms | 127.0.0.1 | GET | /api/dating/stats | -
22:32:22 | 200 |   10.877698ms | 127.0.0.1 | GET | /api/dating/stats | -
22:32:41 | 200 |    2.504751ms | 127.0.0.1 | GET | /api/dating/candidates | -
22:32:42 | 200 |    1.242794ms | 127.0.0.1 | GET | /api/dating/candidates | -
22:32:43 | 200 |    2.199655ms | 127.0.0.1 | GET | /api/dating/candidates | -
22:32:44 | 200 |    2.312158ms | 127.0.0.1 | GET | /api/dating/candidates | -
22:32:45 | 200 |    1.159924ms | 127.0.0.1 | GET | /api/dating/candidates | -
22:32:46 | 200 |     980.073µs | 127.0.0.1 | GET | /api/dating/candidates | -
22:32:47 | 200 |     917.514µs | 127.0.0.1 | GET | /api/dating/candidates | -
22:32:48 | 200 |    1.947409ms | 127.0.0.1 | GET | /api/dating/candidates | -
22:32:50 | 200 |    1.953512ms | 127.0.0.1 | GET | /api/dating/candidates | -
22:32:51 | 200 |    1.980508ms | 127.0.0.1 | GET | /api/dating/candidates | -
22:32:52 | 200 |     856.724µs | 127.0.0.1 | GET | /api/dating/candidates | -
22:32:55 | 200 |    2.056149ms | 127.0.0.1 | GET | /api/dating/candidates | -

2025/12/27 22:33:30 [32m/home/maxim/Documents/Rag-agent/server/internal/handlers/auth_handler.go:177 [33mSLOW SQL >= 200ms
[0m[31;1m[1412.964ms] [33m[rows:1][35m UPDATE "users" SET "last_seen"='2025-12-27T22:33:29+10:00',"updated_at"='2025-12-27 22:33:29.309' WHERE "users"."deleted_at" IS NULL AND "id" = 9[0m
22:33:29 | 200 |  1.415212329s | 127.0.0.1 | POST | /api/heartbeat/9 | -
22:34:01 | 200 |     2.39634ms | 127.0.0.1 | GET | /api/friends/9 | -
22:34:01 | 200 |    1.841292ms | 127.0.0.1 | GET | /api/dating/candidates | -
22:34:01 | 200 |    1.434754ms | 127.0.0.1 | GET | /api/dating/stats | -
22:34:01 | 200 |    2.313283ms | 127.0.0.1 | GET | /api/dating/cities | -
22:34:01 | 200 |   11.536099ms | 127.0.0.1 | GET | /api/dating/stats | -
22:34:01 | 404 |       69.87µs | 127.0.0.1 | GET | /uploads/dating/user_15_photo_0.jpg | Cannot GET /uploads/dating/user_15_photo_0.jpg
22:34:01 | 404 |      50.049µs | 127.0.0.1 | GET | /uploads/dating/user_15_photo_0.jpg | Cannot GET /uploads/dating/user_15_photo_0.jpg
22:34:01 | 404 |      56.123µs | 127.0.0.1 | GET | /uploads/dating/user_15_photo_0.jpg | Cannot GET /uploads/dating/user_15_photo_0.jpg
22:34:01 | 404 |      47.693µs | 127.0.0.1 | GET | /uploads/dating/user_15_photo_0.jpg | Cannot GET /uploads/dating/user_15_photo_0.jpg
22:34:07 | 404 |      47.319µs | 127.0.0.1 | GET | /uploads/dating/user_15_photo_1.jpg | Cannot GET /uploads/dating/user_15_photo_1.jpg
22:34:12 | 404 |      49.663µs | 127.0.0.1 | GET | /uploads/dating/user_15_photo_0.jpg | Cannot GET /uploads/dating/user_15_photo_0.jpg
22:34:13 | 200 |    2.656145ms | 127.0.0.1 | GET | /api/dating/candidates | -
